prod_pet,prod_gas,prod_agua,iny_agua,iny_gas,iny_co2,iny_otro,tef,tipoextraccion,profundidad,cuenca,tipo_de_recurso,tipopozo
27.18443,0.0,1177.815,0.0,0.0,0.0,0.0,30.79167,Bombeo Mecánico,1969.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
41.58735,0.0,3670.793,0.0,0.0,0.0,0.0,30.70833,Cavidad Progresiva,1620.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
175.3264,8.874527,1281.302,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2600.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
22.67579,0.0,648.1948,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1806.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
9.226055,0.0,116.4836,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1800.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
33.06657,0.0,1879.304,0.0,0.0,0.0,0.0,27.33333,Bombeo Mecánico,0.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
11.86003,1.749598,868.2279,0.0,0.0,0.0,0.0,29.08333,Bombeo Mecánico,1905.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
10.88744,0.0,396.8713,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1671.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
30.75121,7.724204,3327.563,0.0,0.0,0.0,0.0,30.94097,Bombeo Mecánico,1676.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
6.69371,0.0,348.3083,0.0,0.0,0.0,0.0,31.0,Cavidad Progresiva,1604.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
27.1037,0.0,332.1782,0.0,0.0,0.0,0.0,30.66667,Bombeo Mecánico,2503.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
13.18625,0.0,991.8547,0.0,0.0,0.0,0.0,16.25,Bombeo Mecánico,1250.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
33.92455,41.38181,2892.894,0.0,0.0,0.0,0.0,27.5625,Electrosumergible,1651.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
30.99874,0.0,1440.59,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1620.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
20.52268,0.0,2268.182,0.0,0.0,0.0,0.0,30.91667,Bombeo Mecánico,1687.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
24.42937,0.0,1753.634,0.0,0.0,0.0,0.0,29.0,Bombeo Mecánico,1480.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
6.238741,0.0,664.8623,0.0,0.0,0.0,0.0,23.5,Cavidad Progresiva,1455.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
42.35224,0.0,2602.879,0.0,0.0,0.0,0.0,30.88125,Bombeo Mecánico,1950.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
8.957605,0.0,55.69036,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1459.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
30.3782,0.0,740.8634,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2495.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
21.6238,0.0,2343.45,0.0,0.0,0.0,0.0,30.83333,Bombeo Mecánico,1830.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
16.40284,0.0,1088.811,0.0,0.0,0.0,0.0,30.78125,Bombeo Mecánico,1950.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
37.2389,0.0,1121.999,0.0,0.0,0.0,0.0,30.91667,Bombeo Mecánico,2550.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
42.15079,0.0,1382.915,0.0,0.0,0.0,0.0,30.50625,Bombeo Mecánico,1754.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
33.90569,0.0,1507.642,0.0,0.0,0.0,0.0,30.88125,Bombeo Mecánico,1905.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
29.80679,0.0,2554.256,0.0,0.0,0.0,0.0,31.0,Cavidad Progresiva,1696.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
30.42723,0.0,4290.685,0.0,0.0,0.0,0.0,30.875,Bombeo Mecánico,0.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
28.49667,0.0,1514.392,0.0,0.0,0.0,0.0,30.88125,Bombeo Mecánico,1950.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
25.69089,0.0,2792.924,0.0,0.0,0.0,0.0,30.94097,Bombeo Mecánico,1740.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
13.05662,0.0,861.8444,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1317.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
15.13525,13.07658,182.5334,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1800.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
43.89291,0.0,1502.448,0.0,0.0,0.0,0.0,30.875,Bombeo Mecánico,1802.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
27.76692,0.0,1404.487,0.0,0.0,0.0,0.0,30.94097,Cavidad Progresiva,1732.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
10.76119,0.0,1201.336,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1470.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
18.58087,0.0,1529.309,0.0,0.0,0.0,0.0,30.77083,Bombeo Mecánico,1650.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
14.72515,0.0,177.9843,0.0,0.0,0.0,0.0,30.95833,Bombeo Mecánico,1136.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
39.99831,5.916351,484.5274,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3282.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
18.89845,0.0,1984.06,0.0,0.0,0.0,0.0,30.94097,Bombeo Mecánico,1789.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
34.50846,0.0,878.4719,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1648.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
30.65893,0.0,2279.55,0.0,0.0,0.0,0.0,29.18056,Cavidad Progresiva,1600.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
27.9807,0.0,1036.126,0.0,0.0,0.0,0.0,30.75,Bombeo Mecánico,1751.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
18.57686,0.0,275.0386,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1631.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
17.76319,54.66518,2.829508,0.0,0.0,0.0,0.0,29.0,Bombeo Mecánico,3451.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
28.44768,0.0,797.9204,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1824.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
19.33121,0.0,1970.419,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1499.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
2.653778,0.0,277.0543,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2835.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
13.02978,0.0,3485.667,0.0,0.0,0.0,0.0,27.33333,Electrosumergible,1742.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
244.7546,396.1675,33.45841,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3396.5,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
45.44276,0.0,3178.315,0.0,0.0,0.0,0.0,26.36458,Electrosumergible,1756.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
40.14714,1.431375,2054.729,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3100.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
53.16311,7.156877,1072.27,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2750.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
69.66166,4.437263,982.4692,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3138.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
21.726,0.0,373.6255,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1753.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
124.2857,0.0,2896.666,0.0,0.0,0.0,0.0,30.87153,Bombeo Mecánico,2298.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
56.97887,0.0,5872.394,0.0,0.0,0.0,0.0,30.88125,Electrosumergible,0.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
61.18864,0.0,167.3953,0.0,0.0,0.0,0.0,30.5,Bombeo Mecánico,2772.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
18.23986,0.0,626.0544,0.0,0.0,0.0,0.0,25.0,Bombeo Mecánico,2704.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
27.95006,0.0,507.1334,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,0.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
23.98906,3.054555,294.6612,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3435.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
16.86499,0.0,152.264,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2460.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
97.90183,0.0,137.7165,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3603.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
20.36074,0.0,1819.347,0.0,0.0,0.0,0.0,30.91667,Bombeo Mecánico,2146.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
25.89155,0.0,319.1117,0.0,0.0,0.0,0.0,30.91667,Bombeo Mecánico,1499.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
35.73442,0.0,3156.941,0.0,0.0,0.0,0.0,30.91667,Bombeo Mecánico,1605.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
16.75977,0.0,266.4145,0.0,0.0,0.0,0.0,30.70833,Bombeo Mecánico,2315.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
25.7353,0.0,1155.413,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,0.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
45.29943,0.0,4154.326,0.0,0.0,0.0,0.0,30.60069,Electrosumergible,1660.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
26.68296,0.0,1729.797,0.0,0.0,0.0,0.0,30.60417,Cavidad Progresiva,1644.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
38.48245,0.0,1086.434,0.0,0.0,0.0,0.0,30.32292,Bombeo Mecánico,2951.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
23.49861,0.0,1412.498,0.0,0.0,0.0,0.0,30.95833,Bombeo Mecánico,1702.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
32.22155,0.0,534.4883,0.0,0.0,0.0,0.0,30.625,Bombeo Mecánico,0.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
71.81253,0.0,5744.599,0.0,0.0,0.0,0.0,30.83958,Electrosumergible,1979.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
45.36023,0.0,1606.641,0.0,0.0,0.0,0.0,30.71458,Bombeo Mecánico,2144.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
22.18758,0.0,1773.642,0.0,0.0,0.0,0.0,30.94097,Bombeo Mecánico,1764.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
13.4176,0.0,101.6301,0.0,0.0,0.0,0.0,30.91667,Cavidad Progresiva,1507.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
65.8509,0.0,3634.646,0.0,0.0,0.0,0.0,31.0,Electrosumergible,1688.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
33.66418,0.0,433.3207,0.0,0.0,0.0,0.0,30.875,Bombeo Mecánico,1750.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
22.78805,0.0,3217.876,0.0,0.0,0.0,0.0,30.875,Electrosumergible,1753.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
266.5451,4.437263,1576.883,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3047.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
40.03406,0.0,2070.203,0.0,0.0,0.0,0.0,27.35417,Bombeo Mecánico,1700.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
49.93808,0.0,2952.016,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,0.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
41.02266,0.0,333.3759,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3000.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
43.15546,0.0,432.2495,0.0,0.0,0.0,0.0,30.88125,Bombeo Mecánico,2057.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
29.81408,0.0,3683.741,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2120.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
100.8397,23.37913,144.7386,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3459.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
150.8882,0.0,3043.33,0.0,0.0,0.0,0.0,30.83333,Bombeo Mecánico,2047.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
28.50459,0.0,2045.239,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1446.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
32.89458,0.0,2256.35,0.0,0.0,0.0,0.0,28.54792,Bombeo Mecánico,2006.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
38.29653,0.0,381.0046,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,0.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
27.91498,0.0,3343.58,0.0,0.0,0.0,0.0,30.35417,Electrosumergible,1750.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
63.784,0.0,8814.066,0.0,0.0,0.0,0.0,30.88125,Electrosumergible,1961.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
26.88178,0.0,880.5371,0.0,0.0,0.0,0.0,30.71458,Bombeo Mecánico,2007.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
44.9343,0.0,3575.617,0.0,0.0,0.0,0.0,30.88125,Bombeo Mecánico,1951.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
70.63518,0.0,1463.855,0.0,0.0,0.0,0.0,30.79167,Cavidad Progresiva,1703.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
20.52558,0.0,260.1208,0.0,0.0,0.0,0.0,30.91667,Bombeo Mecánico,1263.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
35.80119,0.0,1064.97,0.0,0.0,0.0,0.0,30.91667,Bombeo Mecánico,2847.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
32.04928,0.0,1286.366,0.0,0.0,0.0,0.0,30.95833,Bombeo Mecánico,1655.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
6.753777,0.0,112.6843,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1704.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
54.09018,6.202626,5636.013,0.0,0.0,0.0,0.0,31.0,Electrosumergible,3194.8,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
14.95003,0.0,344.674,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1700.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
68.41292,6.66905,6223.737,0.0,0.0,0.0,0.0,30.53819,Electrosumergible,1707.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
31.14678,0.0,7353.526,0.0,0.0,0.0,0.0,31.0,Electrosumergible,1747.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
38.62474,0.0,2642.016,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1954.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
51.15949,6.450094,3779.001,0.0,0.0,0.0,0.0,31.0,Electrosumergible,1800.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
33.79366,0.0,553.708,0.0,0.0,0.0,0.0,30.875,Bombeo Mecánico,1856.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
60.06628,0.0,3124.403,0.0,0.0,0.0,0.0,30.21875,Bombeo Mecánico,2407.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
38.10571,0.0,2799.855,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,0.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
25.37761,0.0,3575.54,0.0,0.0,0.0,0.0,30.875,Bombeo Mecánico,1830.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
56.0521,0.0,2184.299,0.0,0.0,0.0,0.0,31.0,Electrosumergible,1612.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
15.9297,0.0,2542.532,0.0,0.0,0.0,0.0,27.47917,Cavidad Progresiva,1761.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
39.87969,0.0,2547.669,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1930.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
9.461901,0.0,4218.725,0.0,0.0,0.0,0.0,30.875,Electrosumergible,1750.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
35.01891,0.0,3680.255,0.0,0.0,0.0,0.0,30.79167,Electrosumergible,1921.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
107.9187,2.445266,781.4714,0.0,0.0,0.0,0.0,29.94792,Bombeo Mecánico,3328.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
133.8149,0.0,2137.853,0.0,0.0,0.0,0.0,30.88125,Bombeo Mecánico,2000.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
36.00333,0.0,1056.707,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1959.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
18.89561,0.0,1990.919,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1735.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
31.45167,0.0,6498.873,0.0,0.0,0.0,0.0,31.0,Electrosumergible,1730.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
30.1735,0.0,3330.775,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2208.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
53.74616,0.0,648.6926,0.0,0.0,0.0,0.0,30.875,Bombeo Mecánico,1870.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
58.67928,0.0,941.8589,0.0,0.0,0.0,0.0,30.875,Bombeo Mecánico,1982.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
31.50063,0.0,1225.781,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1956.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
37.66474,0.0,442.0359,0.0,0.0,0.0,0.0,29.69792,Bombeo Mecánico,3376.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
52.66161,0.0,4299.25,0.0,0.0,0.0,0.0,30.91319,Electrosumergible,1731.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
11.43967,0.0,52.72806,0.0,0.0,0.0,0.0,30.94097,Bombeo Mecánico,1695.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
22.64076,8.465748,451.9198,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1785.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
11.96535,2.958176,83.33624,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3227.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
24.25864,0.0,3067.532,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1605.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
23.49687,0.0,1137.509,0.0,0.0,0.0,0.0,30.875,Bombeo Mecánico,1770.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
42.41375,2.958176,163.5745,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2022.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
49.14074,0.0,1837.172,0.0,0.0,0.0,0.0,30.58333,Bombeo Mecánico,1751.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
30.25025,2.322034,6003.22,0.0,0.0,0.0,0.0,31.0,Electrosumergible,1827.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
27.67415,0.0,1370.094,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1951.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
38.7138,0.0,3195.234,0.0,0.0,0.0,0.0,30.875,Bombeo Mecánico,1750.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
46.29608,0.0,2364.812,0.0,0.0,0.0,0.0,30.5,Bombeo Mecánico,1752.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
13.19596,0.0,1068.832,0.0,0.0,0.0,0.0,30.91667,Bombeo Mecánico,2251.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
91.69541,0.0,3015.12,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1782.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
20.0662,1.935028,1751.214,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1727.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
61.68241,0.0,2197.371,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1683.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
70.42306,0.0,2878.04,0.0,0.0,0.0,0.0,31.0,Electrosumergible,1604.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
70.76287,8.874527,966.8429,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3283.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
28.3714,0.0,1920.503,0.0,0.0,0.0,0.0,30.33958,Bombeo Mecánico,1918.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
23.08482,0.0,1707.573,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2050.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
19.34679,0.0,1164.188,0.0,0.0,0.0,0.0,30.79167,Bombeo Mecánico,1700.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
143.22,40.92,2.48,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3635.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
37.86108,336.0182,44.4873,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3380.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
141.6872,0.0,1918.024,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2774.6,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
74.70073,0.0,1718.575,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2813.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
58.57293,0.0,2602.244,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1750.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
19.9617,8.415533,106.8604,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3270.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
23.70825,1.206693,288.2223,0.0,0.0,0.0,0.0,24.5,Bombeo Mecánico,1803.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
16.4991,0.0,1089.122,0.0,0.0,0.0,0.0,30.94097,Cavidad Progresiva,1690.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
19.93547,0.0,628.0203,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1956.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
109.3224,5.916351,623.3385,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3603.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
11.86946,0.0,1245.779,0.0,0.0,0.0,0.0,30.85764,Cavidad Progresiva,1716.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
80.80987,8.874527,759.9707,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3297.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
57.74496,608.803,6.85691,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3190.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
116.0091,70.37047,475.0785,0.0,0.0,0.0,0.0,21.41667,Bombeo Mecánico,3548.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
28.03752,0.0,2181.181,0.0,0.0,0.0,0.0,30.875,Cavidad Progresiva,1480.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
23.50482,0.0,378.5691,0.0,0.0,0.0,0.0,30.88125,Bombeo Mecánico,1950.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
47.12693,0.0,1857.309,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2828.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
22.9049,0.0,1791.962,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1759.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
17.58571,0.0,841.0216,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,1502.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
38.50312,2.958176,1939.783,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2084.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
57.05942,0.0,3767.909,0.0,0.0,0.0,0.0,24.66667,Electrosumergible,1450.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
60.72881,0.0,4269.955,0.0,0.0,0.0,0.0,30.875,Electrosumergible,1750.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
65.87435,0.538912,3370.666,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,0.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
29.0869,0.0,2536.842,0.0,0.0,0.0,0.0,30.875,Bombeo Mecánico,1783.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
41.10569,0.0,1993.127,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2200.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
117.8324,4.120452,4575.616,0.0,0.0,0.0,0.0,31.0,Electrosumergible,3263.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
7.145174,0.0,823.8429,0.0,0.0,0.0,0.0,30.94097,Bombeo Mecánico,1780.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
73.0178,50.0218,498.7163,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3.23,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
24.07661,0.0,102.234,0.0,0.0,0.0,0.0,15.25,Bombeo Mecánico,3444.0,GOLFO SAN JORGE,CONVENCIONAL,Petrolífero
